@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric

@data
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,10
./SAT09/APPLICATIONS/bioinfo/q_query_3_l46_lambda.cnf,1,10
./SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,10
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,10
./SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,10
./SAT03/industrial/kukula/addm_bench/am_7_7.shuffled-as.sat03-363.cnf,1,10
./SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,10
./SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,10
./SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,10
./SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,10
./SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,10
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.060-NOTKNOWN.cnf,1,10
./SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,10
./SAT07/industrial/fuhs/hard/AProVE07-03.cnf,1,10
./SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-27-step13.cnf,1,10
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,10
