@RELATION FEATURE_VALUES-SAT11-INDU

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC

@DATA
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,175084.0,2826936.0,125676.0,1759097.0,0.3931,0.607,0.0714,0.6739,0.6823,0.0,1.0,0.8567,0.0,1.2913,0.0,0.0005,0.2576,0.0,0.9589,0.9647,0.0,0.9367,0.0,0.0001,1.7335,0.3252,0.2546,0.0,0.9091,1.7343,0.0,1.1742,0.0,0.0001,1.6965,0.9589,0.0001,0.3872,0.0,0.0002,?,?,?,?,?,?,?,?,?,?,81.9048,0.0036,81.0,82.0,0.3145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8895,0.1707,0.0017,0.999,0.9828,0.7947,0.9571,0.8865,0.9335,0.001,5.1349,0.0,0.1855,0.0012,0.0,0.0,0.0,0.0,314786.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1991,0.0,3.8705,0.0,211800.0,1.4133,31134.5,1.4142,31134.5,0.0,0.0,2.1258,1.4142,0.4977,1.4142,0.4275,0.6698
./SAT05/industrial/narain05/vpn/clauses-8.renamed-as.sat05-1964.cnf,1,1461771.0,5687554.0,447289.0,2172392.0,2.2681,1.6181,0.2059,0.397,1.0819,0.0,1.0,1.2799,0.0,1.2985,0.0,0.0002,1.2359,0.0,0.5361,0.7837,0.0,18.3064,0.0,0.014,1.3348,0.3221,0.1574,0.0,0.9994,1.7972,0.0,23.6939,0.0,0.014,1.7338,0.8946,0.0,5.2702,0.0,0.0097,?,?,?,?,?,?,?,?,?,?,9.1429,0.0383,9.0,10.0,0.4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8709,0.1959,0.0,0.9998,0.9786,0.779,0.9751,0.8251,0.9117,0.1138,0.8843,0.0,0.5,0.2967,0.0119,0.1473,0.0143,0.1084,315831.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9133,0.0,6.2092,0.0,101814.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9888,0.0,1.3775,0.0,0.4035,0.7485
./SAT11/application/fuhs/AProVE11/AProVE11-15.cnf,1,66715.0,228274.0,35008.0,172897.0,0.9057,0.3203,0.2025,0.3691,0.6201,0.0,1.0,1.2071,0.0001,0.2271,0.0001,0.0003,1.0107,0.0,0.1439,0.6685,0.0001,0.8164,0.0,0.0027,2.4922,0.0413,0.061,0.0,0.6667,1.4789,0.0,1.1414,0.0,0.0025,2.1971,0.5382,0.0,1.2044,0.0,0.0025,0.0002,1.0838,0.0,0.0038,4.1689,0.2881,0.4493,0.0033,0.5495,3.7252,10.8435,0.0335,10.0,11.0,0.4339,662.4,0.3221,334.0,999.0,999.0,334.0,697.0,594.0,688.0,24.9198,0.144,21.5911,31.4925,31.4925,21.5911,25.3052,21.7994,24.4108,0.1912,0.905,0.0,0.9899,0.4283,0.0084,0.3699,0.0432,0.115,0.0434,0.7332,0.0,0.3026,0.066,0.0219,0.0509,0.0249,0.0351,2008.0,0.0,6723.0,0.0,6723.0,6723.0,6723.0,0.5183,0.0,0.8107,0.0,2674.2,0.1599,6804.2,0.0112,6759.0,6738.0,6886.0,0.3791,1.0738,0.8431,0.0196,0.0435,0.1629
./SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf,1,138808.0,626501.0,44244.0,248601.0,2.1373,1.5201,0.178,0.371,1.0416,0.0,1.0,1.3751,0.0001,0.4464,0.0,0.0003,1.0132,0.0,0.6153,0.892,0.0001,0.4451,0.0,0.0002,2.733,0.2499,0.1565,0.0,0.7647,3.0829,0.0,0.4571,0.0,0.0001,2.4536,0.7552,0.0001,0.4511,0.0,0.0002,0.0001,0.5633,0.0,0.0003,3.4839,0.1555,0.6131,0.0264,0.6111,3.2718,13.8491,0.0294,13.0,15.0,0.5456,235.5,0.4777,123.0,348.0,348.0,123.0,348.0,123.0,348.0,15.8863,0.8137,2.9593,28.8132,28.8132,2.9593,28.8132,2.9593,28.8132,0.5407,0.5609,0.0,0.9829,0.8601,0.0608,0.8079,0.2448,0.6568,0.0155,0.859,0.0,0.2053,0.0322,0.0,0.0259,0.0028,0.0137,2702.0,0.0,14736.0,0.0,14736.0,14736.0,14736.0,2.0106,0.0,0.9251,0.0,3297.5,1.4865,11185.8,0.6667,14864.5,0.0,14915.0,1.1747,1.1905,0.9897,0.2018,0.1634,0.6979
./SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,31616.0,95110.0,13864.0,57628.0,1.2804,0.6504,0.2406,0.1919,1.5399,0.0,1.0,1.1426,0.0002,1.0851,0.0001,0.0024,0.9909,0.0,0.6586,0.9386,0.0002,0.7969,0.0001,0.0018,2.4796,0.1842,0.1543,0.0,0.7778,2.3826,0.0001,0.9334,0.0001,0.0015,1.8787,0.8909,0.0004,0.7595,0.0001,0.0021,0.0004,0.9137,0.0001,0.0036,3.7874,0.1729,0.4636,0.0184,0.5278,3.2303,8.2892,0.057,7.0,10.0,0.6559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7519,0.34,0.0,0.9719,0.9253,0.2418,0.9007,0.748,0.8516,0.033,0.5645,0.0,0.1713,0.0561,0.0132,0.0427,0.0216,0.0311,341.75,1.0126,4089.88,0.0088,4078.5,4051.0,4135.0,0.9008,0.5005,0.8878,0.0345,990.727,0.3035,4004.2,0.1547,4090.5,4041.0,4147.0,0.6848,0.5743,0.9475,0.0641,0.2428,0.6929
./SAT11/application/kullmann/AES/Benchmarks/128/aes_128_2_keyfind_1.cnf,1,2000.0,20544.0,1600.0,19440.0,0.25,0.0568,0.0823,0.3526,0.7312,0.0,1.0,2.1902,0.0035,0.2662,0.0013,0.005,1.6459,0.0,0.0263,0.158,0.0035,0.9107,0.0005,0.0092,2.9039,0.0097,0.018,0.0,0.1,0.9857,0.0004,0.7779,0.0001,0.0011,2.4556,0.1326,0.0006,0.6498,0.0003,0.0016,0.0124,0.3635,0.0007,0.0206,5.139,0.4949,0.2792,0.2714,0.7485,3.4119,7.2846,0.0649,6.0,8.0,0.6587,675.0833,0.1427,493.0,928.0,786.0,541.0,743.0,609.0,683.0,18.6967,0.1755,12.0163,24.3351,23.9314,15.8125,20.9772,16.428,18.3997,0.0233,1.6378,0.0,0.1875,0.0909,0.0,0.0363,0.0,0.0021,0.0684,0.8108,0.0002,0.1504,0.1391,0.0026,0.1293,0.0151,0.0372,105.686,0.1044,219.046,0.0419,219.0,208.0,230.0,0.6968,0.2218,0.7439,0.0321,93.8906,0.0753,219.181,0.0414,219.0,207.0,231.0,0.2222,0.2825,0.7277,0.0297,0.2705,0.4475
./SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,293864.0,1370917.0,84762.0,534198.0,2.4669,1.5663,0.1587,0.3499,1.042,0.0,1.0,1.3132,0.0,0.3881,0.0,0.0001,0.9804,0.0,0.5664,0.9247,0.0,0.5463,0.0,0.0001,2.8343,0.2415,0.1606,0.0,0.8095,3.1,0.0,0.4992,0.0,0.0001,2.5859,0.7449,0.0,0.5453,0.0,0.0001,0.0,0.6506,0.0,0.0002,3.6256,0.1401,0.7159,0.0245,0.6111,3.2024,15.1304,0.0223,15.0,16.0,0.3872,33.0,0.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,2.9091,0.0,2.9091,2.9091,2.9091,2.9091,2.9091,2.9091,2.9091,0.5095,0.6106,0.0,0.9765,0.8521,0.0319,0.7928,0.1863,0.6216,0.0138,0.9155,0.0,0.2029,0.0305,0.0,0.0238,0.0002,0.0121,56891.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3507,0.0,2.303,0.0,17810.5,1.1944,14097.0,1.4142,14097.0,0.0,0.0,2.6196,0.8837,1.1927,0.3407,0.1567,0.696
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,67777.0,227761.0,26891.0,149114.0,1.5204,0.5274,0.1803,0.4206,0.6774,0.0,1.0,1.5169,0.0001,0.723,0.0001,0.0016,1.332,0.0,0.1166,0.7204,0.0001,2.2997,0.0,0.0033,2.3426,0.2076,0.246,0.0,0.8846,2.1964,0.0,2.5973,0.0,0.0012,2.2601,0.3812,0.0002,1.9761,0.0,0.0044,?,?,?,?,?,?,?,?,?,?,5.1154,0.0827,4.0,6.0,0.5858,790.8333,0.1753,655.0,1061.0,1061.0,655.0,845.0,670.0,802.0,24.6532,0.0987,21.7556,29.0547,29.0547,21.7556,26.2257,22.4328,24.2746,0.2751,0.8909,0.0,0.9867,0.6014,0.0003,0.5569,0.0402,0.1568,0.1104,0.6767,0.0,0.2404,0.2402,0.0341,0.1711,0.0626,0.0738,481.5,0.5448,7717.0,0.002,7717.0,7706.0,7706.0,0.6203,0.319,0.8703,0.0193,1175.5,0.8698,6701.38,0.4042,7637.5,0.0,7692.0,0.408,1.6624,0.9346,0.1436,0.061,0.2276
./SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,70167.0,209513.0,16635.0,99876.0,3.218,1.0977,0.1666,0.4649,0.7574,0.0,1.0,1.8983,0.0002,0.4194,0.0001,0.0007,1.689,0.0,0.2421,0.5634,0.0002,2.2849,0.0001,0.0048,2.996,0.1837,0.1293,0.0,0.7143,3.1934,0.0001,2.1075,0.0,0.0016,2.2388,0.4528,0.0002,1.6796,0.0001,0.0032,?,?,?,?,?,?,?,?,?,?,22.9414,0.1673,16.0,28.0,2.5207,431.1538,0.2451,114.0,584.0,536.0,397.0,473.0,403.0,444.0,7.585,0.1532,5.5053,9.8414,9.1094,5.9699,8.2705,6.7131,7.5445,0.4442,0.5309,0.0,0.9971,0.7988,0.1295,0.6155,0.2671,0.4468,0.0751,0.6085,0.0,0.4333,0.1372,0.0111,0.1098,0.0402,0.074,427.4,1.3037,5184.2,0.0054,5193.0,5139.0,5205.0,0.8759,0.7044,0.9075,0.0523,1042.8,1.0003,4678.3,0.3515,5203.0,0.0,5251.0,0.7823,0.9308,0.9871,0.188,0.069,0.198
./SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.040-NOTKNOWN.cnf,1,87884.0,1413816.0,53836.0,741497.0,0.6324,0.9067,0.0726,0.6714,0.6861,0.0,1.0,0.8643,0.0,1.2744,0.0,0.0011,0.2646,0.0,0.9582,0.9642,0.0,0.9341,0.0,0.0003,1.9246,0.3242,0.2533,0.0,0.9091,1.9018,0.0,1.172,0.0,0.0003,1.9021,0.9582,0.0002,0.4112,0.0,0.0004,?,?,?,?,?,?,?,?,?,?,41.3393,0.0115,41.0,42.0,0.6406,38.75,0.4567,15.0,64.0,64.0,15.0,64.0,33.0,43.0,155.1447,0.284,104.8281,217.6667,217.6667,104.8281,217.6667,124.0233,174.0606,0.8941,0.158,0.0027,0.9958,0.9722,0.8661,0.9375,0.9119,0.924,0.0015,3.5281,0.0,0.1731,0.0023,0.0,0.0004,0.0,0.0,35036.0,0.0,0.0,0.0,0.0,0.0,0.0,9.131,0.0,1.2417,0.0,25646.3,1.7268,17772.3,0.866,26623.0,0.0,26623.0,6.1808,0.9844,1.2509,0.3539,0.5069,0.8332
SAT_RACE08/cnf/ibm-2004-23-k100.cnf,1,207606.0,861175.0,71203.0,521855.0,1.9157,0.6502,0.1364,0.3504,1.0559,0.0,1.0,1.9856,0.0001,0.8021,0.0,0.0006,1.6651,0.0,0.5298,0.6673,0.0001,1.1383,0.0,0.0006,3.8104,0.2144,0.1663,0.0,0.8286,3.6888,0.0,1.1924,0.0,0.0003,3.0505,0.6114,0.0001,0.9741,0.0,0.0006,?,?,?,?,?,?,?,?,?,?,99.2727,0.0045,99.0,100.0,0.586,329.5,0.3685,206.0,527.0,527.0,206.0,527.0,261.0,324.0,16.0321,0.8907,6.6628,40.7059,40.7059,6.6628,40.7059,7.4078,9.3519,0.5668,0.5026,0.0,0.9999,0.9077,0.1394,0.8271,0.3385,0.6023,0.0349,1.2837,0.0,0.2809,0.0942,0.0002,0.0529,0.0025,0.0168,25555.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5309,0.0,1.4371,0.0,9741.33,1.1587,15654.7,0.866,23468.0,0.0,23468.0,2.2437,1.1085,1.0951,0.2205,0.0383,0.0906
./SAT11/application/manthey/traffic/traffic_r_sat.cnf,1,98651.0,3362666.0,97480.0,3356018.0,0.012,0.002,0.029,0.0398,3.1488,0.0,1.0,0.3645,0.0,0.1277,0.0,0.0007,0.4928,0.0,0.0403,0.1416,0.0,1.3583,0.0,0.0004,5.5097,0.0232,0.0396,0.0,0.5,1.6893,0.0,2.3366,0.0,0.0002,2.6173,0.0879,0.0,1.2051,0.0,0.0004,?,?,?,?,?,?,?,?,?,?,13.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438,0.4335,0.0,1.0,0.999,0.2294,0.9413,0.4752,0.6451,0.2008,0.703,0.0,0.5,0.3343,0.0005,0.3316,0.0276,0.2664,108827.0,0.0,0.0,0.0,0.0,0.0,0.0,30.4769,0.0,1.7314,0.0,14627.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8218,0.0,1.0608,0.0,0.1779,0.2479
./SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_09_UNKNOWN.cnf,1,1430.0,79453.0,871.0,78593.0,0.6418,0.0109,0.0111,0.448,0.5611,0.0,1.0,0.6598,0.0049,0.9915,0.0023,0.031,0.5416,0.0,0.0266,0.9016,0.0049,1.0847,0.0001,0.0166,4.0373,0.2629,0.2909,0.0,0.9188,2.3353,0.0031,0.8495,0.0001,0.0084,4.1667,0.9016,0.0022,0.9207,0.0001,0.0064,?,?,?,?,?,?,?,?,?,?,3.613,0.1348,3.0,4.0,0.6674,2569.0,0.0004,2568.0,2570.0,2570.0,2568.0,2570.0,2568.0,2570.0,101.4682,0.0774,93.6167,109.3197,109.3197,93.6167,109.3197,93.6167,109.3197,0.5223,0.4929,0.0009,0.967,0.956,0.1242,0.6164,0.4209,0.5237,0.0054,3.0879,0.0,0.1696,0.0215,0.0,0.0003,0.0,0.0,77.5789,0.723,303.579,0.2475,316.0,299.0,340.0,18.5073,0.5205,0.996,0.0083,102.5,0.9088,310.136,0.2273,322.0,308.0,341.0,19.2712,0.7024,0.9996,0.013,0.5136,0.7715
./SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,266805.0,720122.0,156.0,1611.0,1709.2885,446.0031,0.0968,0.9925,0.0678,0.0,1.0,0.1646,0.0404,2.3778,0.0128,0.4038,0.5395,0.0,0.8901,0.8982,0.0404,0.2389,0.005,0.0453,1.7997,0.6275,0.1926,0.0,0.9091,1.7802,0.0124,0.8694,0.0031,0.0391,1.6935,0.9249,0.0461,0.0714,0.0385,0.0484,0.0668,1.6403,0.0043,0.4953,1.7327,0.0961,0.3221,0.0026,0.3556,1.3044,2.2258,0.1878,2.0,3.0,0.5342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7827,0.2369,0.0562,1.0,0.9917,0.5813,0.8251,0.7842,0.8251,0.3963,0.4412,0.0,0.4992,0.4887,0.0087,0.4887,0.4752,0.4752,0.0,0.0,15.4436,0.1739,15.0,12.0,19.0,25.17,0.1177,1.0,0.0,0.0,0.0,15.3959,0.1725,15.0,12.0,19.0,25.1042,0.1161,1.0,0.0,0.9736,0.9982
./SAT02/industrial/biere/dinphil/dp04s04.shuffled.cnf,1,1075.0,3152.0,231.0,1106.0,3.6537,1.8499,0.2089,0.4597,0.8211,0.0,1.0,1.5324,0.0134,0.4393,0.0087,0.0606,1.3249,0.0,0.3327,0.7667,0.0134,0.4636,0.0063,0.038,2.9065,0.1331,0.1177,0.0,0.5,2.8772,0.0064,0.4991,0.0009,0.0163,2.4488,0.5443,0.0127,0.3773,0.0045,0.0307,0.0211,0.4651,0.0054,0.0787,3.6059,0.1935,0.3117,0.0493,0.3939,3.1681,5.8478,0.1006,5.0,7.0,0.8826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.371,0.606,0.0006,0.8063,0.6623,0.0661,0.5703,0.1859,0.3608,0.0422,0.8239,0.0002,0.1317,0.091,0.0013,0.0707,0.0037,0.0407,9.6933,0.326,65.9097,0.0889,66.0,59.0,73.0,1.3321,0.1879,0.8997,0.0434,12.4303,0.2423,65.8507,0.0893,66.0,58.0,73.0,1.2264,0.2693,0.9161,0.0361,0.4398,0.9639
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top24.cnf,1,65983.0,209942.0,24191.0,123324.0,1.7276,0.7024,0.1962,0.3895,0.6669,0.0,1.0,1.2551,0.0001,0.5495,0.0001,0.0019,1.1412,0.0,0.1503,0.834,0.0001,1.9765,0.0,0.0039,2.1329,0.1602,0.1829,0.0,0.88,2.1138,0.0001,1.856,0.0,0.0014,1.9687,0.4237,0.0002,1.6359,0.0,0.0033,?,?,?,?,?,?,?,?,?,?,5.475,0.0935,4.0,6.0,0.7263,1149.2,0.5865,690.0,2491.0,2491.0,690.0,868.0,843.0,854.0,16.9046,0.3863,11.2449,29.155,29.155,11.2449,16.8088,11.4223,15.8923,0.3998,0.5759,0.0,0.984,0.5853,0.0288,0.5721,0.1547,0.5463,0.0825,0.7137,0.0,0.2461,0.1748,0.0258,0.0787,0.0611,0.0638,2893.0,1.0925,4540.25,0.6667,6032.0,0.0,6047.0,1.8542,0.7769,1.1429,0.4341,1254.5,0.4632,5459.8,0.3515,6059.5,0.0,6099.0,0.3576,1.7702,0.9123,0.1196,0.0825,0.2546
./SAT11/application/rintanen/SATPlanning/grid-strips-grid-y-4.025-NOTKNOWN.cnf,1,281936.0,2464339.0,186483.0,1676775.0,0.5119,0.4697,0.1112,0.5029,0.9887,0.0,1.0,0.8087,0.0,5.0719,0.0,0.0041,0.1306,0.0,0.9796,0.9797,0.0,3.9022,0.0,0.0015,1.1386,0.2944,0.077,0.0,0.9598,1.1015,0.0,4.7426,0.0,0.0014,1.102,0.9795,0.0008,0.3345,0.0,0.002,?,?,?,?,?,?,?,?,?,?,25.1579,0.0233,24.0,26.0,0.8785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9895,0.0405,0.0,1.0,1.0,0.9758,1.0,0.9952,0.9994,0.0102,2.7067,0.0,0.5,0.0244,0.0,0.0069,0.0001,0.0009,296952.0,0.0,0.0,0.0,0.0,0.0,0.0,38.3624,0.0,3.7075,0.0,77409.0,1.4134,46951.5,1.4142,46951.5,0.0,0.0,5.3348,0.3282,1.3051,0.3318,0.575,0.879
./SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,60823.0,193450.0,22269.0,113554.0,1.7313,0.7036,0.1961,0.3911,0.6681,0.0,1.0,1.2611,0.0002,0.5459,0.0001,0.002,1.1459,0.0,0.1526,0.8334,0.0002,1.9347,0.0001,0.0041,2.1374,0.1593,0.182,0.0,0.875,2.0978,0.0001,1.8152,0.0,0.0014,1.9748,0.4237,0.0002,1.6085,0.0001,0.0034,?,?,?,?,?,?,?,?,?,?,5.4659,0.0933,4.0,6.0,0.7229,1379.8,0.2855,1036.0,2150.0,2150.0,1036.0,1276.0,1188.0,1249.0,25.3198,0.1547,21.5185,32.8959,32.8959,21.5185,24.3354,23.7751,24.074,0.3977,0.5782,0.0,0.9866,0.5847,0.0306,0.5723,0.1553,0.5424,0.0819,0.7179,0.0,0.2429,0.1749,0.0251,0.0786,0.0606,0.0638,2820.25,1.1329,4173.5,0.6667,5549.5,0.0,5562.0,1.8507,0.8104,1.1916,0.5039,1078.73,0.2111,5577.09,0.0121,5557.0,5512.0,5661.0,0.2743,1.4044,0.8846,0.0184,0.0984,0.3387
