instance,runtime,BINARY+,Basic-featuretime,HORNY-VAR-coeff-variation,HORNY-VAR-entropy,HORNY-VAR-max,HORNY-VAR-mean,HORNY-VAR-min,POSNEG-RATIO-CLAUSE-coeff-variation,POSNEG-RATIO-CLAUSE-entropy,POSNEG-RATIO-CLAUSE-max,POSNEG-RATIO-CLAUSE-mean,POSNEG-RATIO-CLAUSE-min,POSNEG-RATIO-VAR-entropy,POSNEG-RATIO-VAR-max,POSNEG-RATIO-VAR-mean,POSNEG-RATIO-VAR-min,POSNEG-RATIO-VAR-stdev,Pre-featuretime,TRINARY+,UNARY,VCG-CLAUSE-coeff-variation,VCG-CLAUSE-entropy,VCG-CLAUSE-max,VCG-CLAUSE-mean,VCG-CLAUSE-min,VCG-VAR-coeff-variation,VCG-VAR-entropy,VCG-VAR-max,VCG-VAR-mean,VCG-VAR-min,VG-coeff-variation,VG-max,VG-mean,VG-min,cl-featuretime,cl-num-coeff-variation,cl-num-max,cl-num-mean,cl-num-min,cl-num-q10,cl-num-q25,cl-num-q50,cl-num-q75,cl-num-q90,cl-size-coeff-variation,cl-size-max,cl-size-mean,cl-size-min,cl-size-q10,cl-size-q25,cl-size-q50,cl-size-q75,cl-size-q90,cluster-coeff-coeff-variation,cluster-coeff-entropy,cluster-coeff-max,cluster-coeff-mean,cluster-coeff-min,horn-clauses-fraction,nclauses,nclausesOrig,nvars,nvarsOrig,reducedClauses,reducedVars
indu/factor-3323-3593.cnf,0.02,0.155994222,0,0.365886458,1.27654902,0.012036591,0.004727875,0.001925855,0.505583521,1.080705974,1,0.36767774,0,0.979016701,0.272727273,0.02800507,0,0.04260843,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331437005,2.933424015,0.610294118,0.328990593,0.057142857,0.600866635,2077,2232,394,434,0.074626866,0.101522843
indu/factor-3079-3691.cnf,0.06,0.155587669,0,0.367254731,1.267982608,0.012524085,0.004749543,0.001926782,0.504148112,1.077253409,1,0.366409762,0,0.963377139,0.272727273,0.027465643,0,0.041787121,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331186706,2.950809566,0.563157895,0.328556747,0.057142857,0.602119461,2076,2232,393,434,0.075144509,0.1043257
indu/cbmc_binsearch-sat-lin.c_a106_s6_satelite.cnf,0.02,0.107811038,0,0.773080633,2.154323243,0.011927035,0.001621522,2.34E-04,0.568237631,1.152094543,1,0.442942768,0,1.506384433,0.954545455,0.156379378,0,0.261944306,0,0.789055192,0,2.074311214,0.959471255,0.081858407,0.005456727,0.002212389,1.244106178,2.431212162,0.032273152,0.005456727,0.001637044,1.322127704,0.046538821,0.007043325,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464233575,3.245967019,0.523809524,0.24080984,0.018229036,0.496024322,4276,4276,904,904,0,0
indu/factor-3257-3863.cnf,0.02,0.155994222,0,0.356920944,1.197014567,0.012036591,0.004762091,0.001925855,0.506367769,1.083617841,1,0.369122131,0,0.985573708,0.272727273,0.02834348,0,0.043435607,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332067888,2.938160728,0.610294118,0.329148848,0.057142857,0.605199807,2077,2232,394,434,0.074626866,0.101522843
indu/factor-3371-3761.cnf,0.02,0.16119403,0,0.367073651,1.353569632,0.012935323,0.004829638,0.00199005,0.513940169,1.089585703,1,0.367827529,0,0.915294111,0.272727273,0.026475315,0,0.046211555,0,0.57761194,0,0.220359115,1.02689178,0.01305483,0.008516166,0.005221932,0.188362917,1.837174024,0.013930348,0.008516166,0.002985075,0.513820929,0.012437811,0.003603393,0.001492537,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326456752,2.964404689,0.610294118,0.331333643,0.046511628,0.597014925,2010,2232,383,434,0.110447761,0.133159269
indu/factor-3121-3943.cnf,0.03,0.155994222,0,0.362523708,1.241057228,0.012036591,0.004742539,0.001925855,0.505583521,1.080705974,1,0.36767774,0,0.97706864,0.2,0.027882012,0,0.041770706,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331659578,2.934149756,0.610294118,0.329007165,0.057142857,0.602792489,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a55_s6_satelite.cnf,0.02,0.107811038,0,0.773080633,2.154323243,0.011927035,0.001621522,2.34E-04,0.568237631,1.152094543,1,0.442942768,0,1.506384433,0.954545455,0.156387073,0,0.261940938,0,0.789055192,0,2.074311214,0.959471255,0.081858407,0.005456727,0.002212389,1.244112711,2.432063864,0.032273152,0.005456727,0.001637044,1.322127704,0.046538821,0.007043325,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464228945,3.246138196,0.523809524,0.240806279,0.018229036,0.496024322,4276,4276,904,904,0,0
indu/factor-3301-3863.cnf,0.02,0.16119403,0,0.369414013,1.361734245,0.012935323,0.004824442,0.00199005,0.513161409,1.086533457,1,0.366334992,0,0.917547496,0.272727273,0.026000594,0,0.044584677,0,0.57761194,0,0.220359115,1.02689178,0.01305483,0.008516166,0.005221932,0.188362917,1.837174024,0.013930348,0.008516166,0.002985075,0.513820929,0.012437811,0.003603393,0.001492537,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326264519,2.962569333,0.610294118,0.331210712,0.046511628,0.596517413,2010,2232,383,434,0.110447761,0.133159269
indu/factor-3559-3907.cnf,0.04,0.160358566,0,0.371257575,1.378357078,0.013446215,0.004836674,0.001992032,0.511935135,1.085714964,1,0.366699867,0,0.920081704,0.272727273,0.026259044,0,0.045511105,0,0.577191235,0,0.220045458,1.02609412,0.013089005,0.008541749,0.005235602,0.186223202,1.83955957,0.013944223,0.008541749,0.004482072,0.51143654,0.012450199,0.00361121,0.001992032,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325269955,2.961273243,0.563157895,0.331106574,0.046511628,0.596115538,2008,2232,382,434,0.111553785,0.136125654
indu/factor-3167-3917.cnf,0.03,0.155994222,0,0.365636755,1.265302323,0.012036591,0.004740095,0.001925855,0.503856537,1.074486505,1,0.364788958,0,0.964835493,0.272727273,0.027328251,0,0.040895524,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331084766,2.925960305,0.610294118,0.328764176,0.057142857,0.602792489,2077,2232,394,434,0.074626866,0.101522843
indu/factor-3067-3917.cnf,0.02,0.155994222,0,0.362126413,1.254557644,0.012036591,0.004727875,0.001925855,0.507784557,1.089087237,1,0.372010913,0,0.997800121,0.272727273,0.029020299,0,0.045036786,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332077182,2.934124881,0.610294118,0.329343479,0.057142857,0.600385171,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a1474_s6_satelite.cnf,0.24,0.092000579,0.01,1.006891034,2.325965045,0.003978012,4.83E-04,0,0.497410511,2.01392154,1,0.550922566,0,1.431409015,0.994818653,0.156541726,0,0.248215954,0.1,0.599811949,0,1.368075628,1.763195688,0.024853141,0.006071849,9.04E-04,3.792518704,2.707237113,0.141255605,0.006071849,5.06E-04,1.610686673,0.035151164,0.003482963,2.89E-04,0.13,0.202898551,830,690,550,550,550,830,830,830,0.053186474,19.37710843,18.39855422,17.42,17.42,17.42,19.37710843,19.37710843,19.37710843,0,0,0,-1,-1,0.366483437,13826,13826,2213,2213,0,0
indu/cbmc_binsearch-sat-lin.c_a91_s4_satelite.cnf,0.02,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.02,0,577,577,577,577,577,577,577,577,0,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/factor-3539-3823.cnf,0.01,0.160776506,0,0.365416472,1.312044082,0.013937282,0.004855115,0.00199104,0.514053402,1.092095313,1,0.369503899,0,0.913278065,0.272727273,0.026495263,0,0.046257192,0,0.577401692,0,0.220202448,1.026493795,0.013089005,0.008540104,0.005235602,0.186390331,1.837625893,0.013937282,0.008540104,0.004479841,0.51143654,0.012444002,0.003609412,0.00199104,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326576699,2.973620781,0.563157895,0.33111908,0.046511628,0.598307616,2009,2232,382,434,0.111000498,0.136125654
indu/cbmc_binsearch-sat-lin.c_a1890_s6_satelite.cnf,0.2,0.086033142,0,1.035355996,2.329126821,0.003719986,4.39E-04,0,0.477856326,2.186557962,1,0.563023587,0,1.402647969,0.996632997,0.151216281,0,0.246388786,0.11,0.56063578,0,1.269556311,1.859342669,0.024154589,0.006606032,8.78E-04,3.96502594,2.693175829,0.162529591,0.006606032,4.73E-04,1.669108677,0.032871153,0.0036132,2.71E-04,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.342576936,14785,14785,2277,2277,0,0
indu/factor-3001-3041.cnf,0.03,0.155587669,0,0.372513392,1.284106946,0.012524085,0.004742189,0.001926782,0.501307772,1.067262542,1,0.362074502,0,0.939842312,0.2,0.02632446,0,0.038188613,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330612636,2.940729756,0.563157895,0.328204349,0.057142857,0.601637765,2076,2232,393,434,0.075144509,0.1043257
indu/factor-3271-3371.cnf,0.01,0.155587669,0,0.373474242,1.293771384,0.012524085,0.004732383,0.001926782,0.502310833,1.07075211,1,0.363519589,0,0.947570567,0.2,0.026663731,0,0.03912627,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330768553,2.945020621,0.563157895,0.328314958,0.057142857,0.600192678,2076,2232,393,434,0.075144509,0.1043257
indu/factor-3307-3767.cnf,0.05,0.155587669,0,0.365804796,1.250988478,0.012524085,0.00474464,0.001926782,0.505770108,1.083198986,1,0.369299936,0,0.974538732,0.2,0.028020813,0,0.042644369,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331792982,2.951305367,0.563157895,0.328799475,0.057142857,0.601156069,2076,2232,393,434,0.075144509,0.1043257
indu/factor-3313-3463.cnf,0.05,0.155994222,0,0.366944529,1.254984899,0.012036591,0.004744983,0.001925855,0.50190859,1.067665151,1,0.361900177,0,0.948599714,0.2,0.026528374,0,0.038176874,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330887958,2.920474515,0.610294118,0.328543345,0.057142857,0.603755416,2077,2232,394,434,0.074626866,0.101522843
indu/factor-3001-3167.cnf,0.06,0.155994222,0,0.371414145,1.296592256,0.012036591,0.004708323,0.001925855,0.504746912,1.077665416,1,0.366233349,0,0.970511632,0.2,0.027543603,0,0.040906062,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331224359,2.930919864,0.610294118,0.328864781,0.057142857,0.598459316,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a769_s6_satelite.cnf,0.13,0.070045616,0,0.916757611,2.253960644,0.005575266,6.70E-04,0,0.508113924,1.781828143,1,0.517750087,0,1.302999953,0.996108949,0.132323762,0,0.253944094,0.06,0.623517486,0,1.474719883,1.582388955,0.031038375,0.006235076,0.001128668,3.081497237,2.646913763,0.105220476,0.006235076,7.10E-04,1.576563565,0.033552965,0.004481379,4.05E-04,0.07,0,648,648,648,648,648,648,648,648,0,8.563271605,8.563271605,8.563271605,8.563271605,8.563271605,8.563271605,8.563271605,8.563271605,0,0,0,-1,-1,0.393106944,9865,9865,1772,1772,0,0
indu/cbmc_binsearch-sat-lin.c_a51_s4_satelite.cnf,0.03,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0.01,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.02,0,574,574,574,574,574,574,574,574,0,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,7.416376307,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/factor-3079-3217.cnf,0.03,0.155994222,0,0.365112456,1.262827496,0.012036591,0.004725431,0.001925855,0.506367769,1.083617841,1,0.369122131,0,0.983320395,0.2,0.028220422,0,0.042615124,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331763672,2.934230673,0.610294118,0.329112416,0.057142857,0.600385171,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a185_s4_satelite.cnf,0.02,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.02,0,577,577,577,577,577,577,577,577,0,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,6.670710572,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a1665_s4_satelite.cnf,0.05,0.114039216,0,0.893224963,2.405874684,0.008,0.00105357,0,0.558618113,1.675252304,1,0.512370136,0,1.529232614,0.987654321,0.173563579,0,0.257433092,0.03,0.699137255,0,1.621310361,1.45960439,0.044079516,0.008391411,0.001728608,2.650037012,2.537398052,0.10572549,0.008391411,0.001098039,1.358706741,0.04627451,0.005988713,6.27E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.422901961,6375,6375,1157,1157,0,0
indu/factor-3023-3343.cnf,0.07,0.155587669,0,0.371544953,1.271136992,0.012524085,0.004751994,0.001926782,0.500246346,1.06359183,1,0.360629416,0,0.931579576,0.2,0.02598519,0,0.037224255,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330533283,2.936863165,0.563157895,0.328098669,0.057142857,0.603082852,2076,2232,393,434,0.075144509,0.1043257
indu/cbmc_binsearch-sat-lin.c_a90_s6_satelite.cnf,0.02,0.107811038,0,0.773080633,2.154323243,0.011927035,0.001621522,2.34E-04,0.568237631,1.152094543,1,0.442942768,0,1.506384433,0.954545455,0.156379378,0,0.261944306,0,0.789055192,0,2.074311214,0.959471255,0.081858407,0.005456727,0.002212389,1.244106178,2.431212162,0.032273152,0.005456727,0.001637044,1.322127704,0.046538821,0.007043325,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464233575,3.245967019,0.523809524,0.24080984,0.018229036,0.496024322,4276,4276,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a259_s5_satelite.cnf,0.03,0.092450545,0,0.914555677,2.3912172,0.007132284,8.98E-04,0,0.553490387,1.253965431,1,0.472116653,0,1.430802512,0.984615385,0.158676139,0,0.252154316,0.01,0.763423496,0,1.738342216,1.154124332,0.035286285,0.003863865,0.001331558,1.827942241,2.584179616,0.036334275,0.003863865,9.42E-04,1.398159206,0.048580272,0.004735085,5.38E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469287629,3.489694699,0.633542634,0.253955066,0.022871314,0.45498587,7431,7431,1502,1502,0,0
indu/cbmc_binsearch-sat-lin.c_a20_s4_satelite.cnf,0.02,0.107962529,0,0.773080633,2.154323243,0.011943794,0.001623801,2.34E-04,0.567817057,1.147646692,1,0.442197995,0,1.488473098,0.952380952,0.155693556,0,0.260687686,0,0.790163934,0,2.048526445,0.954752739,0.081858407,0.005349371,0.002212389,1.208014932,2.429237333,0.030913349,0.005349371,0.001639344,1.312570921,0.046604215,0.006949597,9.37E-04,0.02,0,604,604,604,604,604,604,604,604,0,6.536423841,6.536423841,6.536423841,6.536423841,6.536423841,6.536423841,6.536423841,6.536423841,0.460465226,3.24800235,0.523809524,0.241555283,0.023058937,0.496721311,4270,4270,904,904,0,0
indu/factor-3037-3607.cnf,0.01,0.155994222,0,0.365814514,1.266321515,0.012036591,0.004727875,0.001925855,0.505583521,1.080705974,1,0.36767774,0,0.97706864,0.2,0.027882012,0,0.041770706,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331565301,2.933877072,0.610294118,0.328996556,0.057142857,0.600866635,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a897_s5_satelite.cnf,0.08,0.085119564,0,0.935701187,2.4028706,0.00656672,8.09E-04,0,0.53596077,1.552490487,1,0.499516735,0,1.389217107,0.99378882,0.154592119,0,0.252754891,0.03,0.702886879,0,1.640417806,1.381356267,0.034550196,0.005659518,0.001303781,2.696566305,2.629047387,0.081030851,0.005659518,8.67E-04,1.442662312,0.044728039,0.00479593,4.96E-04,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.418907199,8071,8071,1534,1534,0,0
indu/cbmc_binsearch-sat-lin.c_a1698_s6_satelite.cnf,0.18,0.088302673,0,1.021081855,2.336847767,0.003818119,4.57E-04,0,0.485591887,2.092996898,1,0.559467011,0,1.411975337,0.996336996,0.153848995,0,0.247138078,0.1,0.5754252,0,1.306371275,1.827553339,0.024498886,0.006442764,8.91E-04,3.880497864,2.67592621,0.153488372,0.006442764,4.86E-04,1.637871388,0.033738285,0.003551848,2.78E-04,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.351822284,14405,14405,2245,2245,0,0
indu/factor-3323-3659.cnf,0.02,0.155587669,0,0.369514197,1.272060238,0.012524085,0.00474464,0.001926782,0.503257107,1.074077752,1,0.364964676,0,0.954850428,0.2,0.027003001,0,0.040039101,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331066385,2.949169372,0.563157895,0.328441489,0.057142857,0.601637765,2076,2232,393,434,0.075144509,0.1043257
indu/factor-3067-3119.cnf,0.02,0.155587669,0,0.367867496,1.259805141,0.012524085,0.004751994,0.001926782,0.503257107,1.074077752,1,0.364964676,0,0.954850428,0.2,0.027003001,0,0.040039101,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331190725,2.950899041,0.563157895,0.328451725,0.057142857,0.602601156,2076,2232,393,434,0.075144509,0.1043257
indu/cbmc_binsearch-sat-lin.c_a143_s4_satelite.cnf,0.03,0.107987819,0,0.773080633,2.154323243,0.011946592,0.001624181,2.34E-04,0.567745895,1.14688962,1,0.442073663,0,1.50156034,0.952,0.155722403,0,0.260383046,0,0.790349028,0,2.04388344,0.953950482,0.081858407,0.005331449,0.002212389,1.201935415,2.434834938,0.030686343,0.005331449,0.001639728,1.312570921,0.046615132,0.006951225,9.37E-04,0.03,0,549,549,549,549,549,549,549,549,0,7.681238616,7.681238616,7.681238616,7.681238616,7.681238616,7.681238616,7.681238616,7.681238616,0.459872474,3.254571163,0.523809524,0.241673635,0.018229036,0.496837667,4269,4269,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a259_s6_satelite.cnf,0.06,0.079893629,0.01,0.879757058,2.240238448,0.006359117,7.92E-04,0,0.535117347,1.417895121,1,0.476595182,0,1.351149066,0.989690722,0.138174905,0,0.255726892,0.02,0.711180483,0,1.671392217,1.269092795,0.032201405,0.003959928,0.00117096,2.158934523,2.568679801,0.046016881,0.003959928,8.09E-04,1.517892398,0.03827032,0.004280524,4.62E-04,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.448375535,8649,8649,1708,1708,0,0
indu/factor-3049-3797.cnf,0.02,0.155587669,0,0.369785437,1.276880356,0.012524085,0.004732383,0.001926782,0.50498531,1.080290598,1,0.367854849,0,0.968293993,0.2,0.027681542,0,0.041796749,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331421795,2.951146731,0.563157895,0.328668015,0.057142857,0.599710983,2076,2232,393,434,0.075144509,0.1043257
indu/factor-3221-3881.cnf,0.05,0.155587669,0,0.362568186,1.236242845,0.012524085,0.004759348,0.001926782,0.505770108,1.083198986,1,0.369299936,0,0.976820704,0.272727273,0.028144184,0,0.043466933,0,0.579479769,0,0.217854294,1.017575547,0.010178117,0.008307716,0.005089059,0.177259139,1.774048709,0.012524085,0.008307716,0.004816956,0.538436263,0.012042389,0.003564302,0.002408478,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331880334,2.956038694,0.571428571,0.328815073,0.057142857,0.603082852,2076,2232,393,434,0.075144509,0.1043257
indu/factor-3347-3709.cnf,0.01,0.155994222,0,0.363989539,1.25094301,0.012036591,0.004747427,0.001925855,0.503856537,1.074486505,1,0.364788958,0,0.964835493,0.272727273,0.027328251,0,0.040895524,0,0.579682234,0,0.21800827,1.017980778,0.010152284,0.008285085,0.005076142,0.179398816,1.773149201,0.012518055,0.008285085,0.002888782,0.540599206,0.012036591,0.003558432,0.001444391,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331132099,2.926119975,0.610294118,0.328769481,0.057142857,0.603755416,2077,2232,394,434,0.074626866,0.101522843
indu/cbmc_binsearch-sat-lin.c_a1601_s6_satelite.cnf,0.17,0.089489236,0,1.021054674,2.333108001,0.003869425,4.64E-04,0,0.489521886,2.072609501,1,0.556979392,0,1.424111594,0.995140914,0.153882888,0,0.247177451,0.11,0.58315745,0,1.32473982,1.807954812,0.024498886,0.00620399,8.91E-04,3.826988257,2.674171526,0.146475306,0.00620399,4.92E-04,1.637877534,0.034191642,0.003599638,2.81E-04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0.356690587,14214,14214,2245,2245,0,0
indu/cbmc_binsearch-sat-lin.c_a21_s6_satelite.cnf,0.02,0.107811038,0,0.773080633,2.154323243,0.011927035,0.001621522,2.34E-04,0.568237631,1.152094543,1,0.442942768,0,1.506384433,0.954545455,0.156379378,0,0.261944306,0.01,0.789055192,0,2.074311214,0.959471255,0.081858407,0.005456727,0.002212389,1.244106178,2.431212162,0.032273152,0.005456727,0.001637044,1.322127704,0.046538821,0.007043325,9.35E-04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464233575,3.245967019,0.523809524,0.24080984,0.018229036,0.496024322,4276,4276,904,904,0,0
indu/cbmc_binsearch-sat-lin.c_a835_s6_satelite.cnf,0.12,0.069594118,0,0.916757611,2.253960644,0.005539329,6.65E-04,0,0.50625993,1.79697396,1,0.519217817,0,1.297313872,0.996336996,0.132017366,0,0.253926429,0.06,0.619498439,0,1.466434848,1.590174688,0.031038375,0.006394953,0.001128668,3.140620701,2.646913763,0.110988015,0.006394953,7.05E-04,1.576563565,0.033336691,0.004452493,4.03E-04,0.06,0,651,651,651,651,651,651,651,651,0,9.987711214,9.987711214,9.987711214,9.987711214,9.987711214,9.987711214,9.987711214,9.987711214,0,0,0,-1,-1,0.390573069,9929,9929,1772,1772,0,0
indu/cbmc_binsearch-sat-lin.c_a99_s6_satelite.cnf,0.02,0.107811038,0,0.773080633,2.154323243,0.011927035,0.001621522,2.34E-04,0.568237631,1.152094543,1,0.442942768,0,1.506384433,0.954545455,0.156379378,0,0.261944306,0,0.789055192,0,2.074311214,0.959471255,0.081858407,0.005456727,0.002212389,1.244106178,2.431212162,0.032273152,0.005456727,0.001637044,1.322127704,0.046538821,0.007043325,9.35E-04,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464233575,3.245967019,0.523809524,0.24080984,0.018229036,0.496024322,4276,4276,904,904,0,0
